subject	activity.name	tBodyAcc.mean...X	tBodyAcc.mean...Y	tBodyAcc.mean...Z	tBodyAcc.std...X	tBodyAcc.std...Y	tBodyAcc.std...Z	tGravityAcc.mean...X	tGravityAcc.mean...Y	tGravityAcc.mean...Z	tGravityAcc.std...X	tGravityAcc.std...Y	tGravityAcc.std...Z	tBodyAccJerk.mean...X	tBodyAccJerk.mean...Y	tBodyAccJerk.mean...Z	tBodyAccJerk.std...X	tBodyAccJerk.std...Y	tBodyAccJerk.std...Z	tBodyGyro.mean...X	tBodyGyro.mean...Y	tBodyGyro.mean...Z	tBodyGyro.std...X	tBodyGyro.std...Y	tBodyGyro.std...Z	tBodyGyroJerk.mean...X	tBodyGyroJerk.mean...Y	tBodyGyroJerk.mean...Z	tBodyGyroJerk.std...X	tBodyGyroJerk.std...Y	tBodyGyroJerk.std...Z	tBodyAccMag.mean..	tBodyAccMag.std..	tGravityAccMag.mean..	tGravityAccMag.std..	tBodyAccJerkMag.mean..	tBodyAccJerkMag.std..	tBodyGyroMag.mean..	tBodyGyroMag.std..	tBodyGyroJerkMag.mean..	tBodyGyroJerkMag.std..	fBodyAcc.mean...X	fBodyAcc.mean...Y	fBodyAcc.mean...Z	fBodyAcc.std...X	fBodyAcc.std...Y	fBodyAcc.std...Z	fBodyAcc.meanFreq...X	fBodyAcc.meanFreq...Y	fBodyAcc.meanFreq...Z	fBodyAccJerk.mean...X	fBodyAccJerk.mean...Y	fBodyAccJerk.mean...Z	fBodyAccJerk.std...X	fBodyAccJerk.std...Y	fBodyAccJerk.std...Z	fBodyAccJerk.meanFreq...X	fBodyAccJerk.meanFreq...Y	fBodyAccJerk.meanFreq...Z	fBodyGyro.mean...X	fBodyGyro.mean...Y	fBodyGyro.mean...Z	fBodyGyro.std...X	fBodyGyro.std...Y	fBodyGyro.std...Z	fBodyGyro.meanFreq...X	fBodyGyro.meanFreq...Y	fBodyGyro.meanFreq...Z	fBodyAccMag.mean..	fBodyAccMag.std..	fBodyAccMag.meanFreq..	fBodyBodyAccJerkMag.mean..	fBodyBodyAccJerkMag.std..	fBodyBodyAccJerkMag.meanFreq..	fBodyBodyGyroMag.mean..	fBodyBodyGyroMag.std..	fBodyBodyGyroMag.meanFreq..	fBodyBodyGyroJerkMag.mean..	fBodyBodyGyroJerkMag.std..	fBodyBodyGyroJerkMag.meanFreq..	angle.tBodyAccMean.gravity.	angle.tBodyAccJerkMean..gravityMean.	angle.tBodyGyroMean.gravityMean.	angle.tBodyGyroJerkMean.gravityMean.	angle.X.gravityMean.	angle.Y.gravityMean.	angle.Z.gravityMean.
2	WALKING_DOWNSTAIRS	2.91217850212766	-2.39623639787234	-2.56329456808511	0.652830972340426	2.97759869574468	-0.90371469787234	8.61831345531915	-3.25780100638298	0.625282412765957	-9.40361759574468	-9.40068525531915	-9.31438313191489	1.76812557021277	-0.920348182978723	-0.0801503595744681	1.62487704680851	1.26555147234043	-3.40122023191489	-2.1201791893617	-0.187585321276596	2.26831067021277	-3.38535666382979	-4.15739144893617	-2.98547439574468	-1.37651587446808	-0.895265729787234	-0.873132887234043	-1.93926575744681	-4.83939407021277	-2.1993587787234	1.84666702553191	2.69518007234043	1.84666702553191	2.69518007234043	0.125762844680851	2.6723118787234	-2.88524768723404	-3.26533664042553	-4.10872671489362	-4.4110268106383	1.65721695957447	3.44738432978723	-1.47790597234043	-0.00531827021276599	2.41948570638298	-1.61963509361702	-2.75355249787234	-0.525634693617021	0.563304312765957	1.68541286595745	1.43436636595745	-3.66917234680851	0.934642857446809	0.747654072340426	-4.08227423191489	-1.84280076808511	-3.90009214680851	-3.21113042553191	-2.43196487659574	-3.8979687106383	-1.71884717234043	-4.13771738510638	-4.58732747446809	-4.22987665106383	-0.34741044893617	1.15703547659574	1.5923522106383	3.71151564468085	-0.616817431914894	2.17965923617021	2.77401353404255	3.42985607446809	0.390228825531915	-3.48619999574468	-3.67804344893617	0.481589178723404	-4.20604571276596	-4.3752446893617	-0.999572291489362	-0.00863747021276593	0.299816482978723	3.66551180212766	-0.680450265957447	-6.24985569787234	3.11800312978723	0.0537293985574468
2	WALKING_UPSTAIRS	2.75643370208333	-1.60447944583333	-3.24372258958333	-3.04376406458333	3.71475469583333	-1.07810567708333	7.90717418541667	-4.16214890416667	-0.629264135416667	-9.34407739791667	-9.2376745375	-8.78004056875	1.90503465416667	-0.658832920833333	1.564600075	-3.14032612916667	-1.63078553333333	-5.737463525	0.240112585416667	-0.466088314583333	1.75777652916667	-4.39253058958333	-4.66298336666667	-2.12906097916667	-0.808104170833333	-1.97088137708333	0.18616450625	-4.64854363125	-6.45491337708333	-4.67595961041667	-3.28696680208333	-2.40756012708333	-3.28696680208333	-2.40756012708333	-3.21268911041667	-3.1115940625	-3.21401820208333	-3.92303229166667	-5.72816438541667	-5.97291719166667	-2.99618897083333	-0.952671633333333	-2.88622892708333	-3.20582414375	2.88806289583333	-0.75251055	-3.38652504166667	-0.865327627083333	-1.93965217708333	-3.14664922916667	-1.7586557375	-5.22728063333333	-3.65415441458333	-2.41467491041667	-6.25090981458333	-0.979960697916667	-3.21475486875	-3.88963527916667	-3.64957868333333	-4.88086123958333	-3.60626136875	-4.76358845625	-4.59758488958333	-2.33592696041667	-1.26125857083333	-2.27281565	-0.284455079166667	-2.9633737	-3.6672824375	1.61785084166667	-2.21474703333333	-3.5074777	0.116067460416667	-4.50612184791667	-4.3697337375	0.27134724375	-6.0079849625	-6.21820202916667	0.763504566666667	1.17061244791667	-0.100585929166667	0.1538156125	-0.5386444875	-4.77698945416667	3.73749042708333	0.165147457953125
3	LAYING	2.75516852741935	-2.03662199516129	-3.04639576451613	-9.82776639193548	-9.62057544516129	-9.6369103483871	-2.41758478064516	8.37032099677419	4.8870318516129	-9.82512193064516	-9.81202749677419	-9.64807543870968	7.32858316129032	3.24568196129032	-0.946809248387097	-9.8087931483871	-9.68710724677419	-9.82093162903226	-2.2397508983871	-6.55022733709677	6.86485036774194	-9.74545752096774	-9.77272653709677	-9.63505609032258	-6.1524892516129	-3.89771765322581	-4.92905224354839	-9.80328645	-9.86762741935484	-9.83338279516129	-9.72791346129032	-9.64218176451613	-9.72791346129032	-9.64218176451613	-9.79484593387097	-9.76121297903226	-9.51564751451613	-9.54275110967742	-9.8671362516129	-9.83139255645161	-9.80665609032258	-9.61169982903226	-9.68332141612903	-9.83691129032258	-9.64094604193548	-9.6327908016129	-1.34893275645161	2.63579867258065	1.8736438483871	-9.80513202258065	-9.68752113709678	-9.79122344354839	-9.83122615967742	-9.71044012741936	-9.83711904677419	1.91218398548387	0.249632087096774	1.36900252903226	-9.70167262903226	-9.78099682258065	-9.62341960806452	-9.75986433709677	-9.77032495483871	-9.67256854193548	-0.997418653225806	-0.14394445483871	1.45247856451613	-9.6552427516129	-9.68350217419355	2.69300291612903	-9.75949597903226	-9.75305377903226	3.10156390806452	-9.6458672483871	-9.55441855806452	-0.0948665145161291	-9.84278251290323	-9.82568158064516	0.931969798387097	-0.586575217741935	0.529248303225807	0.670854798387097	0.34394075483871	4.23505857096774	-6.30062847096774	-0.346243070483871
3	SITTING	2.62660362884615	-1.20895013269231	-3.57459305769231	-9.71010120961538	-8.56617812115385	-8.75110175384615	9.01098984615385	3.72894445961538	1.12759393846154	-9.57324457884615	-9.03923008269231	-8.97736318269231	6.49398021538462	2.77492689615385	0.747121759615385	-9.74467390384615	-9.53631390961538	-9.74661565961538	-2.88156613269231	-3.97603048269231	4.66926869423077	-9.65434768461538	-9.44854571346154	-9.26413710384615	-7.29463149423077	-3.55617373653846	-4.47700967884615	-9.72546905961538	-9.78635908653846	-9.73751670576923	-8.95383350192308	-8.703017	-8.95383350192308	-8.703017	-9.69080752884615	-9.66550084230769	-9.19354372307692	-9.38099871538462	-9.77998051923077	-9.76772675961539	-9.70154440961538	-8.91907751346154	-9.17987925384615	-9.71605878461538	-8.496556575	-8.64322464038461	0.784165551923077	-0.502504151923077	0.0205724923076923	-9.74950363461538	-9.54170151346154	-9.70845669423077	-9.76283534807692	-9.56461756730769	-9.771595725	2.52319786153846	-1.11398809230769	0.459385786538462	-9.57550637692308	-9.5617355	-9.34967958846154	-9.68013062884615	-9.39609988461538	-9.30633150769231	1.20496664807692	-0.520492713461539	0.324716028846154	-9.04185725576923	-8.74626592115385	0.962413861538462	-9.65888891730769	-9.66568852884615	3.25125034423077	-9.46664943653846	-9.35279371538462	-1.72027909230769	-9.77898105576923	-9.76689802692308	1.05139450769231	1.22347211730769	0.946831444230769	0.670960207692308	-0.273183861538462	-7.59811921923077	2.79978049038462	-0.0783934904807692
3	STANDING	2.80046513278689	-1.6362909557377	-2.68953197377049	-9.6674254295082	-8.93449307213115	-9.11419015081967	9.3503077852459	-3.01735130327869	0.275777167213115	-9.82020428032787	-9.57425321803279	-9.28161577377049	6.64761754754098	0.845782026229508	-0.839112927868852	-9.57086489344262	-9.41686785737705	-9.73059634918033	-2.45893511639344	-4.68032288360656	5.27338479344262	-9.00462227540984	-9.27788618196721	-9.1236408147541	-4.91327507213115	-4.00363908196721	-4.43332175409836	-9.40937642459016	-9.68433747868852	-9.58293011803279	-9.25430819016393	-9.15143303606557	-9.25430819016393	-9.15143303606557	-9.59303840327869	-9.48770043278689	-8.92089349344262	-8.8212522147541	-9.62339339672131	-9.57679766885246	-9.60123409508197	-9.08075353770492	-9.39507735245902	-9.69931287377049	-8.9243434852459	-9.04801254590164	-0.414126127868853	-1.36562829508197	-0.456177218032787	-9.57666856721312	-9.43497973606557	-9.69174903442623	-9.60570921803279	-9.43948547213115	-9.75595949508197	0.560559845901639	-3.0493246704918	-1.43253080819672	-9.01282267540984	-9.37711157213115	-9.16172537704918	-9.01985672459016	-9.23125941147541	-9.19743846065574	-3.08972035409836	-3.2993590442623	-2.48919257213115	-9.26968932295082	-9.21836076557377	-0.634633724590164	-9.48627467704918	-9.48206814426229	1.66524239016393	-9.13682362622951	-8.83439718032787	-3.19095579180328	-9.60331717868852	-9.57121510491803	-0.105986536065574	0.541235308196721	-0.173566491803279	-0.352645001639344	-0.173546567213115	-7.11903815573771	2.89824125737705	0.00457098377868852
3	WALKING	2.75567462068966	-1.94562982413793	-3.26495801551724	-3.60356726034483	-1.99410294310345	-3.87411994310345	9.36506743275862	-2.61986357931034	-1.82541291896552	-9.7777159137931	-9.62355639482759	-9.52091795	1.1104535862069	0.0471916034482759	0.373158039655172	-2.79690725689655	-1.62921617586207	-5.2948611637931	-3.25543852931034	-4.52474016206897	4.24329960862069	-5.71869560172414	-5.63793260172414	-4.76696411551724	-2.79422192241379	-1.29887816034483	-1.06844052931034	-3.85922986034483	-6.39087984137931	-5.36664080344828	-2.54690333275862	-3.28428936551724	-2.54690333275862	-3.28428936551724	-2.80009317413793	-3.25300601896552	-4.66411754137931	-5.61510683275862	-5.66135217931035	-5.67371560862069	-3.40348814482759	-1.21607521551724	-4.12374074482759	-3.79276781206897	-2.5737249	-4.22998473965517	-2.68276276896552	2.8520485862069	0.595084260344828	-3.13977406896552	-2.42039133103448	-5.14137255344828	-2.96596633103448	0.109622970689655	-5.43529108103448	-2.65647418793103	-2.72596088793103	-3.58135825172414	-4.37845763793103	-5.61526265344828	-4.18126217413793	-6.15121369827586	-5.68888673448276	-5.45896388103448	0.348776720689655	-0.99322255	-1.10610860862069	-2.90031535172414	-4.56373080862069	2.16664512413793	-3.17340098965517	-2.43594011551724	-1.25019842758621	-5.69755772241379	-6.32643292931034	2.52164092413793	-6.07751646034483	-5.49087007931035	1.03667030172414	0.682499675862069	-0.54852269137931	0.482349222413793	-0.804929415517241	-7.22804013965517	2.62491889655172	0.117403280068966
3	WALKING_DOWNSTAIRS	2.92423484693878	-2.17003356734694	-2.95803020204082	-1.11593187959184	-0.648133716326531	-3.89979283061224	9.39057787755102	-2.28829214285714	-4.30657438571429	-9.50061129591837	-9.46094637755102	-8.99943947755102	1.31729039591837	0.277815810204082	0.251354455102041	-1.19639435102041	-1.39016279387755	-5.71735243061224	-2.28830975102041	-0.570702255102041	2.09549215102041	-2.44222841020408	-5.46740387959184	-4.4230776755102	-1.1846161244898	-1.40136421836735	-0.809641718367347	-2.84710895102041	-6.80947338163265	-3.65507235714286	-1.34468213877551	-0.773295208163265	-1.34468213877551	-0.773295208163265	-2.54598752244898	-1.64970025714286	-2.36124806734694	-2.43057224081633	-5.08567577142857	-5.83919211020408	-1.21384034693878	-0.474557583673469	-4.04452414285714	-1.76112176122449	-1.98739861020408	-4.04596070204082	-3.54828436938776	0.89067456122449	-1.28020298367347	-1.45377492244898	-1.67136390408163	-5.29059450612245	-2.05851376326531	-1.64754187346939	-6.13525074285714	-3.26792233061224	-3.56023306938776	-2.92002527959184	-1.74686827755102	-5.42694164081633	-3.07478659183673	-2.80766646326531	-5.53094540204082	-5.48164313265306	-1.75196043469388	-1.98047761020408	1.88541408367347	-0.182171295918367	-2.38389762857143	0.390253618367347	-1.06274061836735	-2.29714484693878	0.179671836734694	-3.44717989795918	-2.97088367755102	0.0422123102040816	-5.76277199387755	-6.24910820612245	1.34724514489796	-0.182653212244898	-0.230900571428571	3.13783896122449	-0.14427126122449	-7.66823525918367	2.40927177346939	0.0932212612040816
3	WALKING_UPSTAIRS	2.83693598983051	-0.915098244067797	-3.9694493559322	-3.13123437627119	1.74955732033898	-3.69754604067797	8.83533436101695	-3.82851153728814	-1.62943955254237	-9.44040819322034	-9.09825953898305	-9.09469675084746	1.00895821864407	0.433446554237288	-0.565346577966102	-4.58364616949153	-2.66267968305085	-7.08551711864407	0.817761520338983	-1.77503808474576	-0.553094547457627	-4.75493650169492	-5.82742845932203	-4.92327305084746	-1.73245316271186	-1.07207648305085	-0.185002584745763	-5.07270757966102	-7.75774143389831	-5.73433947627119	-2.51127517457627	-3.33597432542373	-2.51127517457627	-3.33597432542373	-4.36901159491525	-4.39020591694915	-3.73706032372881	-4.36373198983051	-6.58861401355932	-7.18028040338983	-4.06349277457627	-1.35330870338983	-5.04494528474576	-3.39523791864407	1.20741863389831	-3.50797226271186	-4.61249740508475	-1.41193482372881	-2.60743950847458	-4.78434306271186	-3.15684440508475	-6.77314534067797	-4.86446509661017	-2.76983636610169	-7.38705863898305	-3.48395094745763	-4.51683193559322	-4.42664136271186	-3.86720365932203	-6.37293508305085	-4.31503361525424	-5.05895095423729	-5.56045947118644	-5.61097649661017	-1.88676809322034	-3.51579909491525	-1.72402536271186	-3.15866079491525	-4.47994369152542	0.75911806440678	-4.12920898474576	-4.8060920220339	1.29880794915254	-5.14211583728814	-4.83562332542373	-2.94148831016949	-7.16877778644068	-7.40033436271186	1.15599885932203	0.507036927118644	1.32438215084746	-2.63078223220339	0.0417787932203389	-6.00971375423729	3.46985015762712	0.134293701288136
4	LAYING	2.82261721481481	-1.37431272222222	-1.42723879814815	-9.54193738888889	-9.41714042407407	-9.62667314814815	-4.20664662222222	9.15165104259259	3.41531310555556	-9.21199965925926	-9.69816635740741	-9.76176608888889	7.10944932777778	2.62881723518519	-0.117460590740741	-9.78302781111111	-9.42209488333333	-9.78511984259259	-1.95896885555556	-6.14109335925926	6.77189175925926	-9.73102422222222	-9.61109291851852	-9.62073755	-6.36218980185185	-3.81230432222222	-4.77438295	-9.75103204259259	-9.86855629814815	-9.83965359814815	-9.54557603148148	-9.35410761111111	-9.54557603148148	-9.35410761111111	-9.70095771666667	-9.60786430740741	-9.30236462592593	-9.47031781666667	-9.85068502037037	-9.82698213703704	-9.58802077592593	-9.38883374444444	-9.67504278888889	-9.52464881481482	-9.46380971111111	-9.62154454259259	-2.8474719	3.69749441111111	2.12786431111111	-9.78542457407407	-9.43969987222222	-9.75383329444444	-9.80079292592593	-9.44366881666667	-9.80261236296296	2.21084985740741	1.38995651296296	1.03026908333333	-9.67203736481481	-9.72187839074074	-9.61479262592593	-9.75094739444445	-9.56182500185185	-9.65807466666667	-1.15963974444444	-5.37770352962963	1.00283823703704	-9.39389701296296	-9.51602222962963	2.53955078148148	-9.6228712537037	-9.58037119259259	2.89868105740741	-9.61556660185185	-9.47100325185185	-2.77867644814815	-9.83609073333333	-9.82543631666667	2.4869449037037	0.53831232962963	0.528001431481481	-0.226715887037037	0.271908203703704	5.53489757592593	-7.63217167407407	-0.229790432925926
4	SITTING	2.858306734	-1.79879334	-2.723304894	-9.80309931	-8.770564148	-9.322030066	8.693030064	1.505094532	3.898056518	-9.814052948	-9.348775338	-9.509492546	6.87778859	1.314754298	-0.5203807	-9.767421962	-9.445961056	-9.790387658	-2.81297526	-5.96216946	4.552015866	-9.701317904	-9.584681204	-9.279722294	-7.0326095	-4.120240308	-4.376481814	-9.698997312	-9.84441358	-9.688048316	-9.3569482	-9.144078448	-9.3569482	-9.144078448	-9.701322836	-9.625491104	-9.260633138	-9.28898293	-9.804904618	-9.758066902	-9.774624984	-9.057829318	-9.517837432	-9.819081892	-8.894673494	-9.269993168	1.025306186	0.569640976	-0.297704506	-9.768457126	-9.442983908	-9.751549056	-9.787769122	-9.49293158	-9.816994482	2.246730314	-1.966190588	0.33325642	-9.605896358	-9.675836478	-9.337768922	-9.73333107	-9.54120419	-9.328683544	0.616720838	-3.98492958	-1.614572944	-9.29002095	-9.198157096	0.447118534	-9.625007338	-9.615845194	1.948321162	-9.487697524	-9.288505544	-1.989417328	-9.765477634	-9.762617538	1.269155964	0.786448602	-0.21423465	-0.433604792	-1.26567113	-7.102762428	1.72775315	-0.0563298907436
4	STANDING	2.80499745892857	-1.98474379285714	-2.74781170535714	-9.7692058	-8.6159737875	-8.96880538392857	9.5619779125	-6.11085924107143	1.968604	-9.72908355892857	-9.17613464821429	-8.94726821964286	6.7778101875	1.81580458571429	-0.801155692857143	-9.72586541964286	-9.38354677857143	-9.73054201071429	-2.519206875	-5.45734937321429	5.31322013928571	-9.09687974464286	-9.49227146964286	-9.09995038571429	-4.31762981964286	-4.00056201071429	-4.07010739285714	-9.49633878571429	-9.76065174642857	-9.57982019464286	-9.06478051785714	-8.90976683392857	-9.06478051785714	-8.90976683392857	-9.63370738392857	-9.58159482142857	-9.00982100535714	-8.85144317678571	-9.67614073928571	-9.64282784285714	-9.73497549642857	-8.89549205	-9.3164342125	-9.78737637678571	-8.70928994464286	-8.87554317678571	1.94826031428571	-0.403041725	-0.663721883928571	-9.72310894285714	-9.37624242142857	-9.68648411607143	-9.75706723571429	-9.44075308928571	-9.76229505535714	3.02436275892857	-1.46828733214286	0.877622257142857	-9.05464161964286	-9.55992945178571	-9.15280955357143	-9.12464793928571	-9.45825840178571	-9.1665163125	-2.73372387857143	-3.64372374642857	-2.45657646964286	-9.17614014821429	-8.95340042142857	-0.855971821428571	-9.56139283571428	-9.6003249875	2.75657849642857	-9.14209165714286	-8.87194404285714	-3.32234533392857	-9.64471139464286	-9.664302175	1.33141415535714	1.31247991607143	0.291880791071429	0.9075647125	0.400616351785714	-8.31044401607143	1.35778706071429	-0.0951347515892857
4	WALKING	2.78582015166667	-1.41213342166667	-4.20464892	-4.40829971333333	-2.03316201833333	-5.86252806833333	9.63999696833333	-3.39614565166667	1.27764112666667	-9.83826494833333	-9.67963221	-9.62968112	2.02427018333333	-0.425354748333333	0.888289566666667	-3.11306156333333	-3.00378396666667	-7.513913825	-2.328731135	-3.29136612833333	6.31680451166667	-5.00916659	-6.65394092833333	-6.62608226	-1.485115215	-0.835383028333333	-2.65081920166667	-4.92341066833333	-8.07419937	-6.40454132833333	-3.12050574166667	-5.27679103166667	-3.12050574166667	-5.27679103166667	-3.66700879833333	-3.16918956	-4.886119535	-5.53116111166667	-6.813040365	-7.301463685	-4.26719449666667	-2.36226835	-6.31005470833333	-4.47234929666667	-2.77641700166667	-5.94198325666667	-2.875943965	-0.303094558333333	-0.534148773333333	-3.58883413666667	-2.94423488833333	-7.28991595666667	-3.053278745	-2.81739878	-7.72359087333333	-2.309096375	-3.85880862833333	-3.41278199	-3.73384540666667	-6.88460056666667	-6.01381129166667	-5.42646759	-6.54657770166667	-7.16458475166667	-1.52630907	-3.12615894	2.33172318833333	-4.50804558333333	-6.51172628166667	3.94531282166667	-3.18587811	-3.20458701	2.29301344333333	-6.01226797666667	-5.93937200833333	2.19429488	-7.24327420666667	-7.57768081166667	2.880652595	0.554810121666667	-0.212503836666667	0.177813678333333	0.464214351666667	-8.65284280666667	1.425101785	-0.0675179863833333
4	WALKING_DOWNSTAIRS	2.79965329555556	-0.545013166666667	-3.37554628	0.846251842222222	-2.4021639	-4.79185977111111	9.47731858666667	-4.95322561555556	1.48714808888889	-9.55258881333333	-9.32066041111111	-9.37753794444444	1.29087444666667	0.376242351111111	0.0833271555555556	-2.47142688666667	-1.24381469777778	-6.26646986888889	-2.24018489333333	-2.90347001333333	1.3195189	-3.93526224888889	-6.99453537111111	-4.98480800444444	-1.39990030666667	-1.32303248444444	-0.239927888888889	-3.95995494444444	-8.16858240222222	-3.09217997111111	0.249624166666667	0.295955268888889	0.249624166666667	0.295955268888889	-2.70998723333333	-3.28018345777778	-3.5867049	-4.3068417	-5.92843014888889	-6.37079543555556	-1.19976630888889	-1.64521094666667	-4.94683451555556	0.774631513333333	-3.35366438	-5.12694303111111	-3.57175639555556	2.74574215333333	1.10500945111111	-2.29569212	-1.52109607555556	-5.83917371333333	-2.35536019777778	-2.23631503777778	-6.68867334444444	-2.43613709777778	-2.90547252888889	-2.12280752222222	-3.05998835555556	-7.17545840444444	-3.03504528222222	-4.40800267555556	-6.91518367333333	-6.21658471333333	-1.58649085777778	-2.45982104444444	3.6617302	-0.05902756	-3.34126140888889	1.92979003777778	-2.88419933777778	-3.11636853555556	1.17545140666667	-4.29213369555556	-4.57674088	-0.315544771111111	-6.21752455777778	-6.85470931777778	1.81285667333333	-0.0195327422222222	-0.358793426666667	3.53626044222222	-0.782548188888889	-8.52409054444444	2.59152732	-0.0832015467555555
4	WALKING_UPSTAIRS	2.70876696730769	-2.85846740384615	-3.81983983076923	-2.51317881730769	-1.19037841153846	-3.72137777692308	9.46264314423077	-2.32944304615385	7.47400036730769	-9.58495235576923	-9.23376019038461	-9.19619453269231	0.257518790384615	-0.977173940384615	0.197098869230769	-3.80488027307692	-3.24274186538462	-7.26495311923077	0.733553944230769	-2.04916462115385	2.52150186153846	-4.54431043269231	-5.51185569230769	-3.60811047884615	-2.20777375769231	-1.25331970576923	-1.15269061538462	-5.33666803846154	-8.40722752692308	-5.56236584807692	-2.03000326730769	-2.33883729230769	-2.03000326730769	-2.33883729230769	-4.00922254807692	-4.37261477884615	-2.99779407884615	-5.10974134423077	-6.86978374423077	-7.55270457692308	-3.01296413653846	-1.20122817307692	-5.24655722692308	-2.31995435192308	-2.25964468269231	-3.45109817692308	-4.86811749615385	-1.16589236153846	-2.29312489038462	-4.18304647307692	-3.22717583461538	-6.90106934230769	-3.96762584807692	-3.48792503269231	-7.62772175	-3.79653611346154	-4.05120376346154	-3.345792775	-3.710689925	-6.84310201538462	-3.50765737115385	-4.83548693461538	-4.89824279230769	-4.24533512307692	-1.78125297307692	-4.91527600961538	-1.10856365384615	-3.08407344230769	-3.01005898461538	-2.05196182307692	-3.97406285	-4.97324087307692	0.904698757692308	-5.75794072115385	-5.52489628846154	-1.98067296730769	-7.40749226346154	-7.94209483076923	2.51606411153846	0.197905532692308	-0.148395846153846	-2.46559359423077	0.297254055769231	-7.75483533076923	2.43389231923077	-0.0368022039115385
5	LAYING	2.78334325576923	-1.83042123269231	-1.77119606923077	-9.65934509615385	-9.69295613269231	-9.68562516346154	-4.83470597692308	9.54890346153846	2.63644691923077	-9.45695336153846	-9.85964053846154	-9.77076645	6.90734584615385	3.282810475	-1.14420849230769	-9.83307862115385	-9.64560430961538	-9.85419368461539	-2.42063740192308	-6.20589389807692	6.38236298269231	-9.79498706538462	-9.77427370576923	-9.60583776923077	-5.80394108461538	-4.01110048076923	-5.04875482307692	-9.83422257692308	-9.83759479230769	-9.89679592307692	-9.66777882884615	-9.58612786346154	-9.66777882884615	-9.58612786346154	-9.80141253846154	-9.77477145384615	-9.46938300576923	-9.58287921923077	-9.864194225	-9.8377138	-9.68741678461538	-9.65419520961538	-9.77007724615385	-9.64953893653846	-9.72909186730769	-9.65882191153846	-1.34851993461538	4.6805232	1.61507344615385	-9.82689657115385	-9.65328566153846	-9.83250309423077	-9.85625270384615	-9.6624258	-9.86135599038461	2.62300676923077	2.50220207307692	1.61067646153846	-9.75797491730769	-9.78249645769231	-9.63202948461539	-9.80705769807692	-9.77257800961539	-9.63305738076923	1.01260267692308	0.914776051923077	-0.153367823076923	-9.62234984038462	-9.62525369423077	3.15436643653846	-9.77356379807692	-9.76381934807692	2.49169410961538	-9.68257068846154	-9.59263063269231	1.01462499807692	-9.84618025769231	-9.83434493076923	0.414184959615385	0.406157228846154	0.958397713461538	0.158988444230769	-0.324025292307692	5.98732659615385	-8.25299860384615	-0.168146326730769
5	SITTING	2.73694139545455	-1.77660379318182	-2.67422738863636	-9.80945022045455	-9.08728488409091	-9.26094740227273	8.80731443863636	1.64811425454545	0.604125227272727	-9.83137541590909	-9.55871435681818	-9.45008999545455	7.28027037727273	2.50625842272727	-0.329759259090909	-9.75204850227273	-9.52786261136364	-9.73436529545454	-2.863957875	-6.20933537727273	4.76396291363636	-9.66225485	-9.50064068181818	-9.40637937045454	-6.76812394772727	-3.69533567727273	-4.15334116818182	-9.66037012045455	-9.75433911363636	-9.64878512727273	-9.379783225	-9.20939027727273	-9.379783225	-9.20939027727273	-9.69320155681818	-9.65757731590909	-9.34301646590909	-9.31414810454545	-9.73848287045455	-9.70392610454545	-9.77450812045454	-9.21434735681818	-9.46064216818182	-9.825908425	-8.9175875	-9.2184351	-0.772492920454545	0.102211484090909	0.126716427272727	-9.76024951136364	-9.54237489772727	-9.69501330681818	-9.76530547272727	-9.54464442045455	-9.7602233	1.11628038409091	-0.550546731818182	-0.583137538636364	-9.57117251818182	-9.55460359318182	-9.38003425909091	-9.69390369318182	-9.47571471590909	-9.47346476590909	1.34255478181818	-1.53436646363636	1.12065022272727	-9.36290604545455	-9.25669291136364	0.448829618181818	-9.64440302272727	-9.66545323409091	3.21264035454545	-9.44760322045455	-9.34746865454546	0.390187304545455	-9.71598370227273	-9.70675403409091	0.422659595454545	0.218149913636364	-0.175779943181818	-0.437596931818182	-0.510303640909091	-7.30101663409091	-0.0226026363636363	-0.0806862754545455
